file,date_time,temperature,conductivity,pressure,oxygen,salinity,depth_label,temperature_flag,conductivity_flag,pressure_flag,oxygen_flag,salinity_flag,sound_speed,sound_speed_flag,salinity_calc,salinity_calc_flag,sound_speed_calc,sound_speed_calc_flag
20042013.mcH,2020-04-20T12:00:01Z,-1.3065,2.67903,157.593,NA,33.3464,160,0,0,0,NA,0,1443.36,0,33.346312476506476,0,1443.196702372107,0
20042015.mcH,2020-04-20T14:00:01Z,-1.3042,2.67941,158.182,NA,33.3486,160,0,0,0,NA,0,1443.383,0,33.3485955073515,0,1443.220248285938,0
20042017.mcH,2020-04-20T16:00:01Z,-1.3278,2.67585,158.678,NA,33.3257,160,0,0,0,NA,0,1443.248,0,33.3257851690402,0,1443.084703296314,0
20042019.mcH,2020-04-20T18:00:01Z,-1.3346,2.67567,158.656,NA,33.3309,160,0,0,0,NA,0,1443.222,0,33.330908633844565,0,1443.0588314345312,0
20042021.mcH,2020-04-20T20:00:01Z,-1.3881,2.66924,158.067,NA,33.3026,160,0,0,0,NA,0,1442.919,0,33.30264250376353,0,1442.7554430565074,0
20042023.mcH,2020-04-20T22:00:01Z,-1.3965,2.6677399999999998,157.437,NA,33.2919,160,0,0,0,NA,0,1442.854,0,33.29178526994083,0,1442.6904185537348,0
20042101.mcH,2020-04-21T00:00:01Z,-1.3755,2.66908,157.305,NA,33.2869,160,0,0,0,NA,0,1442.945,0,33.28687179812087,0,1442.7820215972304,0
20042105.mcH,2020-04-21T04:00:01Z,-1.3313,2.67532,158.431,NA,33.3226,160,0,0,0,NA,0,1443.223,0,33.32256820426355,0,1443.0596600853041,0
20042107.mcH,2020-04-21T06:00:01Z,-1.3504,2.67344,158.532,NA,33.318,160,0,0,0,NA,0,1443.127,0,33.317999890602636,0,1442.9638916082208,0
20042109.mcH,2020-04-21T08:00:01Z,-1.3741,2.67111,158.089,NA,33.3128,160,0,0,0,NA,0,1443,0,33.312705491606366,0,1442.8363580622913,0
20042111.mcH,2020-04-21T10:00:01Z,-1.3889,2.66957,157.49,NA,33.3084,160,0,0,0,NA,0,1442.914,0,33.308422819799276,0,1442.7501707427293,0
20042113.mcH,2020-04-21T12:00:01Z,-1.382,2.66919,157.399,NA,33.2955,160,0,0,0,NA,0,1442.928,0,33.295567256553184,0,1442.7642572357793,0
20042115.mcH,2020-04-21T14:00:01Z,-1.3892,2.66932,157.925,NA,33.305,160,0,0,0,NA,0,1442.915,0,33.30505520227118,0,1442.7511708101608,0
20042117.mcH,2020-04-21T16:00:01Z,-1.394,2.6689,158.585,NA,33.3042,160,0,0,0,NA,0,1442.901,0,33.30423057571798,0,1442.7377265200364,0
20042119.mcH,2020-04-21T18:00:01Z,-1.2337,2.6878,158.766,NA,33.3846,160,0,0,0,NA,0,1443.777,0,33.38454347576125,0,1443.6143583414635,0
20042121.mcH,2020-04-21T20:00:01Z,-1.2888,2.68376,158.232,NA,33.391,160,0,0,0,NA,0,1443.515,0,33.391003606055236,0,1443.351958061038,0
20042123.mcH,2020-04-21T22:00:01Z,-1.3905,2.66928,157.498,NA,33.3062,160,0,0,0,NA,0,1442.903,0,33.3062177648561,0,1442.7396601517505,0
20042201.mcH,2020-04-22T00:00:01Z,-1.4072,2.66803,157.204,NA,33.3078,160,0,0,0,NA,0,1442.821,0,33.30784449065206,0,1442.657280380286,0
20042203.mcH,2020-04-22T02:00:01Z,-1.3865,2.66967,157.661,NA,33.307,160,0,0,0,NA,0,1442.926,0,33.307015454134984,0,1442.7624874072285,0
20042207.mcH,2020-04-22T06:00:01Z,-1.3165,2.67824,158.711,NA,33.3459,160,0,0,0,NA,0,1443.33,0,33.3459430524007,0,1443.1664833160726,0
20042211.mcH,2020-04-22T10:00:01Z,-1.3073,2.68003,157.612,NA,33.3609,160,0,0,0,NA,0,1443.376,0,33.3609003941992,0,1443.2129584253844,0
20042213.mcH,2020-04-22T12:00:01Z,-1.3926,2.66868,157.256,NA,33.3005,160,0,0,0,NA,0,1442.881,0,33.30046456869123,0,1442.7179233354207,0
20042217.mcH,2020-04-22T16:00:01Z,-1.3358,2.67572,158.363,NA,33.3331,160,0,0,0,NA,0,1443.215,0,33.33311224172951,0,1443.051373246068,0
20042219.mcH,2020-04-22T18:00:01Z,-1.3422,2.67493,158.712,NA,33.3292,160,0,0,0,NA,0,1443.184,0,33.329194236547245,0,1443.0211223574668,0
20042221.mcH,2020-04-22T20:00:01Z,-1.3345,2.67616,158.312,NA,33.3378,160,0,0,0,NA,0,1443.226,0,33.33773013894326,0,1443.0630177525097,0
20042223.mcH,2020-04-22T22:00:01Z,-1.3549,2.67224,157.519,NA,33.3072,160,0,0,0,NA,0,1443.075,0,33.307168917919014,0,1442.9114112354503,0
20042301.mcH,2020-04-23T00:00:01Z,-1.2705,2.68339,157.061,NA,33.3663,160,0,0,0,NA,0,1443.549,0,33.366246169421615,0,1443.3868131035401,0
20042303.mcH,2020-04-23T02:00:01Z,-1.3257,2.67634,157.396,NA,33.3309,160,0,0,0,NA,0,1443.244,0,33.33095228659638,0,1443.0810959602559,0
20042305.mcH,2020-04-23T04:00:01Z,-1.3516,2.67357,158.24,NA,33.3212,160,0,0,0,NA,0,1443.121,0,33.321300951196434,0,1442.9579353617219,0
20042307.mcH,2020-04-23T06:00:01Z,-1.3277,2.67554,158.784,NA,33.3213,160,0,0,0,NA,0,1443.244,0,33.321357232323976,0,1443.0808857453335,0
20042309.mcH,2020-04-23T08:00:01Z,-1.3465,2.67331,158.58,NA,33.3117,160,0,0,0,NA,0,1443.138,0,33.31184028136243,0,1442.9749406269343,0
20042311.mcH,2020-04-23T10:00:01Z,-1.3488,2.67229,157.829,NA,33.3009,160,0,0,0,NA,0,1443.1,0,33.30086836218106,0,1442.9369959970147,0
20042313.mcH,2020-04-23T12:00:01Z,-1.3977,2.6662,157.259,NA,33.2721,160,0,0,0,NA,0,1442.818,0,33.27207223181963,0,1442.6550811703676,0
20042315.mcH,2020-04-23T14:00:01Z,-1.4087,2.6635,157.461,NA,33.2471,160,0,0,0,NA,0,1442.735,0,33.24709692262461,0,1442.5718484679446,0
20042317.mcH,2020-04-23T16:00:01Z,-1.3789,2.66819,158.223,NA,33.2779,160,0,0,0,NA,0,1442.932,0,33.277873469156,0,1442.768344960793,0
20042319.mcH,2020-04-23T18:00:01Z,-1.3517,2.67246,158.756,NA,33.3058,160,0,0,0,NA,0,1443.108,0,33.305862466074295,0,1442.9448346631798,0
20042321.mcH,2020-04-23T20:00:01Z,-1.3658,2.67154,158.515,NA,33.3092,160,0,0,0,NA,0,1443.041,0,33.30909554643124,0,1442.8779805849556,0
20042323.mcH,2020-04-23T22:00:01Z,-1.3838,2.66742,157.733,NA,33.2731,160,0,0,0,NA,0,1442.894,0,33.27305739013542,0,1442.7305054141157,0
20042401.mcH,2020-04-24T00:00:01Z,-1.3925,2.66391,157.12,NA,33.235,160,0,0,0,NA,0,1442.791,0,33.23490903220986,0,1442.62731301583,0
20042403.mcH,2020-04-24T02:00:01Z,-1.3936,2.66516,157.293,NA,33.2532,160,0,0,0,NA,0,1442.813,0,33.25319751512882,0,1442.6496377478759,0
20042405.mcH,2020-04-24T04:00:01Z,-1.3517,2.67213,158.121,NA,33.3018,160,0,0,0,NA,0,1443.092,0,33.301724064846304,0,1442.9290044021627,0
20042407.mcH,2020-04-24T06:00:01Z,-1.3806,2.66834,158.832,NA,33.2815,160,0,0,0,NA,0,1442.938,0,33.281452700740516,0,1442.7748740335182,0
20042409.mcH,2020-04-24T08:00:01Z,-1.3776,2.67046,158.79,NA,33.3073,160,0,0,0,NA,0,1442.987,0,33.30724991480995,0,1442.8235164817695,0
20042411.mcH,2020-04-24T10:00:01Z,-1.3591,2.67262,158.072,NA,33.3168,160,0,0,0,NA,0,1443.076,0,33.316725624914696,0,1442.9132042315207,0
20042413.mcH,2020-04-24T12:00:01Z,-1.3704,2.67119,157.323,NA,33.3101,160,0,0,0,NA,0,1443.002,0,33.310150314536756,0,1442.8382460922664,0
20042415.mcH,2020-04-24T14:00:01Z,-1.399,2.66595,157.275,NA,33.2701,160,0,0,0,NA,0,1442.81,0,33.27007554831373,0,1442.6464140289806,0
20042417.mcH,2020-04-24T16:00:01Z,-1.3597,2.67207,157.93,NA,33.3099,160,0,0,0,NA,0,1443.062,0,33.30993211007054,0,1442.8988425700645,0
20042419.mcH,2020-04-24T18:00:01Z,-1.3573,2.67271,158.582,NA,33.3157,160,0,0,0,NA,0,1443.092,0,33.315641093803116,0,1442.9285409519698,0
20042421.mcH,2020-04-24T20:00:01Z,-1.3587,2.67253,158.519,NA,33.3148,160,0,0,0,NA,0,1443.083,0,33.31476962336058,0,1442.9196577632247,0
20042423.mcH,2020-04-24T22:00:01Z,-1.3564,2.67285,157.807,NA,33.317,160,0,0,0,NA,0,1443.086,0,33.31703586166253,0,1442.9222573854229,0
20042501.mcH,2020-04-25T00:00:01Z,-1.3712,2.6712,157.113,NA,33.3112,160,0,0,0,NA,0,1442.996,0,33.31130854833,0,1442.8326138790803,0
20042503.mcH,2020-04-25T02:00:01Z,-1.3381,2.67488,157.106,NA,33.3249,160,0,0,0,NA,0,1443.172,0,33.32492502737488,0,1443.0090638876181,0
20042505.mcH,2020-04-25T04:00:01Z,-1.3114,2.67799,157.895,NA,33.3373,160,0,0,0,NA,0,1443.329,0,33.33733217992767,0,1443.1660163653573,0
20042507.mcH,2020-04-25T06:00:01Z,-1.3231,2.67693,158.774,NA,33.3353,160,0,0,0,NA,0,1443.285,0,33.33529884610067,0,1443.1215752991568,0
20042509.mcH,2020-04-25T08:00:01Z,-1.3569,2.67297,158.958,NA,33.3185,160,0,0,0,NA,0,1443.104,0,33.31853277641747,0,1442.9404235984512,0
20042511.mcH,2020-04-25T10:00:01Z,-1.4022,2.66629,158.375,NA,33.2776,160,0,0,0,NA,0,1442.823,0,33.27763620232787,0,1442.659068176689,0
20042513.mcH,2020-04-25T12:00:01Z,-1.4054,2.66669,157.519,NA,33.2873,160,0,0,0,NA,0,1442.807,0,33.28722593507005,0,1442.642993330497,0
20042515.mcH,2020-04-25T14:00:01Z,-1.4149,2.66524,157.256,NA,33.2781,160,0,0,0,NA,0,1442.745,0,33.278045527733866,0,1442.580867157669,0
20042517.mcH,2020-04-25T16:00:01Z,-1.4162,2.6646,157.748,NA,33.2705,160,0,0,0,NA,0,1442.736,0,33.270393504300685,0,1442.572186801237,0
20042519.mcH,2020-04-25T18:00:01Z,-1.3967,2.66719,158.436,NA,33.2838,160,0,0,0,NA,0,1442.858,0,33.28383676687731,0,1442.694760976756,0
20042523.mcH,2020-04-25T22:00:01Z,-1.3929,2.66752,157.926,NA,33.2845,160,0,0,0,NA,0,1442.869,0,33.28444986695661,0,1442.705554156608,0
20042601.mcH,2020-04-26T00:00:01Z,-1.3725,2.67116,157.143,NA,33.3122,160,0,0,0,NA,0,1442.992,0,33.31219008083327,0,1442.8280797959949,0
20042603.mcH,2020-04-26T02:00:01Z,-1.3641,2.672,156.979,NA,33.3145,160,0,0,0,NA,0,1443.032,0,33.31446010021979,0,1442.8686545526475,0
20042605.mcH,2020-04-26T04:00:01Z,-1.3216,2.6760100000000002,157.635,NA,33.3217,160,0,0,0,NA,0,1443.255,0,33.32171146608135,0,1443.0919884630616,0
20042607.mcH,2020-04-26T06:00:01Z,-1.3144,2.67791,158.577,NA,33.3392,160,0,0,0,NA,0,1443.328,0,33.33916010459351,0,1443.1651556441448,0
20042609.mcH,2020-04-26T08:00:01Z,-1.3253,2.67719,158.949,NA,33.3412,160,0,0,0,NA,0,1443.285,0,33.34120923893986,0,1443.1219016710697,0
20042611.mcH,2020-04-26T10:00:01Z,-1.355,2.67378,158.544,NA,33.3278,160,0,0,0,NA,0,1443.119,0,33.327786701173196,0,1442.9553809586916,0
20042613.mcH,2020-04-26T12:00:01Z,-1.3753,2.67095,157.71,NA,33.3121,160,0,0,0,NA,0,1442.987,0,33.31207919016963,0,1442.8236743239395,0
20042615.mcH,2020-04-26T14:00:01Z,-1.4058,2.66664,157.282,NA,33.2871,160,0,0,0,NA,0,1442.801,0,33.28713040247738,0,1442.637136352527,0
20042617.mcH,2020-04-26T16:00:01Z,-1.3997,2.66665,157.585,NA,33.2803,160,0,0,0,NA,0,1442.825,0,33.28028321154264,0,1442.6618993492427,0
20042619.mcH,2020-04-26T18:00:01Z,-1.3904,2.66859,158.233,NA,33.2962,160,0,0,0,NA,0,1442.902,0,33.29617476997551,0,1442.738348262387,0
20042621.mcH,2020-04-26T20:00:01Z,-1.3826,2.66966,158.514,NA,33.3021,160,0,0,0,NA,0,1442.952,0,33.302005787532046,0,1442.788065314062,0
20042623.mcH,2020-04-26T22:00:01Z,-1.3706,2.67148,158.08,NA,33.3139,160,0,0,0,NA,0,1443.018,0,33.31388976465148,0,1442.8545441124907,0
20042701.mcH,2020-04-27T00:00:01Z,-1.3721,2.67077,157.322,NA,33.3063,160,0,0,0,NA,0,1442.988,0,33.30627881667155,0,1442.8248572689936,0
20042703.mcH,2020-04-27T02:00:01Z,-1.3518,2.67245,156.997,NA,33.307,160,0,0,0,NA,0,1443.081,0,33.306917440614676,0,1442.9174762796856,0
20042705.mcH,2020-04-27T04:00:01Z,-1.3809,2.67038,157.455,NA,33.3107,160,0,0,0,NA,0,1442.954,0,33.31065114535093,0,1442.7908698350539,0
20042707.mcH,2020-04-27T06:00:01Z,-1.3675,2.6709,158.386,NA,33.3022,160,0,0,0,NA,0,1443.022,0,33.302282960544055,0,1442.8585452143057,0
20042709.mcH,2020-04-27T08:00:01Z,-1.3333,2.67546,158.942,NA,33.3263,160,0,0,0,NA,0,1443.227,0,33.32640339011577,0,1443.0635348120197,0
20042711.mcH,2020-04-27T10:00:01Z,-1.346,2.67537,158.753,NA,33.3394,160,0,0,0,NA,0,1443.181,0,33.33944335598411,0,1443.0175294018827,0
20042713.mcH,2020-04-27T12:00:01Z,-1.3333,2.67719,157.998,NA,33.3507,160,0,0,0,NA,0,1443.244,0,33.35071439897395,0,1443.0812910534264,0
20042715.mcH,2020-04-27T14:00:01Z,-1.3712,2.67148,157.439,NA,33.3149,160,0,0,0,NA,0,1443.006,0,33.31495284859658,0,1442.8428018031027,0
20042717.mcH,2020-04-27T16:00:01Z,-1.3711,2.67088,157.506,NA,33.3066,160,0,0,0,NA,0,1442.996,0,33.30656149508495,0,1442.8329805487097,0
20042719.mcH,2020-04-27T18:00:01Z,-1.3661,2.67124,158.006,NA,33.3057,160,0,0,0,NA,0,1443.027,0,33.30562416460428,0,1442.8636485052045,0
20042721.mcH,2020-04-27T20:00:01Z,-1.3611,2.67108,158.371,NA,33.2976,160,0,0,0,NA,0,1443.046,0,33.29763204025446,0,1442.8825769306916,0
20042723.mcH,2020-04-27T22:00:01Z,-1.3512,2.6731,158.137,NA,33.3145,160,0,0,0,NA,0,1443.112,0,33.31446838979471,0,1442.9489259475356,0
20042801.mcH,2020-04-28T00:00:01Z,-1.357,2.67187,157.5,NA,33.3043,160,0,0,0,NA,0,1443.061,0,33.30444242034866,0,1442.897377876602,0
20042803.mcH,2020-04-28T02:00:01Z,-1.353,2.67275,157.052,NA,33.3123,160,0,0,0,NA,0,1443.083,0,33.3123379482386,0,1442.9199777711538,0
20042805.mcH,2020-04-28T04:00:01Z,-1.3462,2.673,157.307,NA,33.3081,160,0,0,0,NA,0,1443.114,0,33.30803459085839,0,1442.9507258784365,0
20042807.mcH,2020-04-28T06:00:01Z,-1.3508,2.672,158.112,NA,33.299,160,0,0,0,NA,0,1443.093,0,33.29894307521883,0,1442.929388529899,0
20042809.mcH,2020-04-28T08:00:01Z,-1.3289,2.67552,158.833,NA,33.3223,160,0,0,0,NA,0,1443.241,0,33.322389954863496,0,1443.0773457862817,0
20042811.mcH,2020-04-28T10:00:01Z,-1.271,2.6837,158.9,NA,33.3699,160,0,0,0,NA,0,1443.582,0,33.3699197563553,0,1443.4190056981556,0
20042813.mcH,2020-04-28T12:00:01Z,-1.2769,2.68389,158.356,NA,33.3795,160,0,0,0,NA,0,1443.558,0,33.379434101929704,0,1443.3950141071662,0
20042817.mcH,2020-04-28T16:00:01Z,-1.3448,2.67281,157.574,NA,33.3037,160,0,0,0,NA,0,1443.119,0,33.30370394369081,0,1442.9558390014222,0
20042821.mcH,2020-04-28T20:00:01Z,-1.293,2.6801,158.293,NA,33.3454,160,0,0,0,NA,0,1443.434,0,33.34550041609942,0,1443.2712635246796,0
20042823.mcH,2020-04-28T22:00:01Z,-1.2698,2.68363,158.269,NA,33.368,160,0,0,0,NA,0,1443.575,0,33.36801089111394,0,1443.4119832510348,0
20042901.mcH,2020-04-29T00:00:01Z,-1.2832,2.68212,157.764,NA,33.3626,160,0,0,0,NA,0,1443.495,0,33.36257680373044,0,1443.3326150162484,0
20042903.mcH,2020-04-29T02:00:01Z,-1.2928,2.68056,157.249,NA,33.3521,160,0,0,0,NA,0,1443.427,0,33.35222133388494,0,1443.2645193822689,0
20042905.mcH,2020-04-29T04:00:01Z,-1.3,2.67947,157.248,NA,33.3453,160,0,0,0,NA,0,1443.384,0,33.34531013434737,0,1443.2207988192358,0
20042907.mcH,2020-04-29T06:00:01Z,-1.2687,2.68386,157.839,NA,33.3702,160,0,0,0,NA,0,1443.576,0,33.37019816241555,0,1443.4132676278043,0
20042909.mcH,2020-04-29T08:00:01Z,-1.2394,2.68698,158.601,NA,33.3799,160,0,0,0,NA,0,1443.741,0,33.37977878230857,0,1443.5781053244175,0
20042911.mcH,2020-04-29T10:00:01Z,-1.2069,2.69173,158.896,NA,33.4083,160,0,0,0,NA,0,1443.939,0,33.40833537507164,0,1443.776238567763,0
20042913.mcH,2020-04-29T12:00:01Z,-1.2427,2.687,158.543,NA,33.3838,160,0,0,0,NA,0,1443.729,0,33.38376599621353,0,1443.5668534794154,0
20042915.mcH,2020-04-29T14:00:01Z,-1.2275,2.68883,157.93,NA,33.3922,160,0,0,0,NA,0,1443.803,0,33.392235286537776,0,1443.640838521068,0
20042917.mcH,2020-04-29T16:00:01Z,-1.2911,2.68168,157.576,NA,33.3655,160,0,0,0,NA,0,1443.458,0,33.36547159434339,0,1443.2958412357448,0
20042919.mcH,2020-04-29T18:00:01Z,-1.3047,2.67904,157.703,NA,33.3443,160,0,0,0,NA,0,1443.367,0,33.3443756881511,0,1443.2044356800982,0
20042921.mcH,2020-04-29T20:00:01Z,-1.2104,2.69031,158.054,NA,33.3933,160,0,0,0,NA,0,1443.888,0,33.39333999041941,0,1443.7257297975011,0
20042923.mcH,2020-04-29T22:00:01Z,-1.1499,2.69848,158.182,NA,33.4374,160,0,0,0,NA,0,1444.237,0,33.437440884151314,0,1444.0751832408093,0
20043001.mcH,2020-04-30T00:00:01Z,-1.1488,2.69745,157.893,NA,33.4224,160,0,0,0,NA,0,1444.217,0,33.42233380254781,0,1444.0553197210395,0
20043003.mcH,2020-04-30T02:00:01Z,-1.1524,2.69752,157.447,NA,33.4276,160,0,0,0,NA,0,1444.2,0,33.42757356845765,0,1444.0381221522662,0
20043005.mcH,2020-04-30T04:00:01Z,-1.1064,2.70273,157.273,NA,33.4476,160,0,0,0,NA,0,1444.442,0,33.44749801447616,0,1444.2807499852777,0
20043007.mcH,2020-04-30T06:00:01Z,-1.1628,2.69604,157.607,NA,33.4189,160,0,0,0,NA,0,1444.141,0,33.41885945944067,0,1443.9794771555653,0
20043009.mcH,2020-04-30T08:00:01Z,-1.119,2.70167,158.285,NA,33.4465,160,0,0,0,NA,0,1444.397,0,33.4464641073614,0,1444.2358232209779,0
20043011.mcH,2020-04-30T10:00:01Z,-1.1002,2.70369,158.787,NA,33.4528,160,0,0,0,NA,0,1444.503,0,33.45275040241228,0,1444.3416518112406,0
20043013.mcH,2020-04-30T12:00:01Z,-1.133,2.70002,158.726,NA,33.4393,160,0,0,0,NA,0,1444.328,0,33.43928817654918,0,1444.1667288202073,0
20043015.mcH,2020-04-30T14:00:01Z,-1.1775,2.69524,158.251,NA,33.4239,160,0,0,0,NA,0,1444.089,0,33.423922267024714,0,1443.926805630051,0
20043017.mcH,2020-04-30T16:00:01Z,-1.2343,2.68764,157.765,NA,33.3837,160,0,0,0,NA,0,1443.757,0,33.38363735544187,0,1443.5941620313472,0
20043023.mcH,2020-04-30T22:00:01Z,-1.1865,2.69219,158.107,NA,33.3924,160,0,0,0,NA,0,1444.001,0,33.392373900435956,0,1443.8389893737115,0
20050101.mcH,2020-05-01T00:00:01Z,-1.1839,2.69397,158.026,NA,33.4139,160,0,0,0,NA,0,1444.041,0,33.41384449272052,0,1443.8791097408766,0
20050103.mcH,2020-05-01T02:00:01Z,-1.1372,2.69888,157.676,NA,33.429,160,0,0,0,NA,0,1444.278,0,33.429057286695055,0,1444.1160365123214,0
20050105.mcH,2020-05-01T04:00:01Z,-1.1357,2.69942,157.394,NA,33.435,160,0,0,0,NA,0,1444.288,0,33.43492642723502,0,1444.1265622422054,0
20050107.mcH,2020-05-01T06:00:01Z,-1.1413,2.69875,157.483,NA,33.432,160,0,0,0,NA,0,1444.259,0,33.43196974467675,0,1444.0973917772487,0
20050109.mcH,2020-05-01T08:00:01Z,-1.1347,2.69898,157.964,NA,33.4275,160,0,0,0,NA,0,1444.292,0,33.42746023225332,0,1444.130387997048,0
20050111.mcH,2020-05-01T10:00:01Z,-1.1296,2.69986,158.516,NA,33.4335,160,0,0,0,NA,0,1444.333,0,33.43344576508397,0,1444.1715947325308,0
20050113.mcH,2020-05-01T12:00:01Z,-1.1387,2.69901,158.733,NA,33.4319,160,0,0,0,NA,0,1444.291,0,33.43185506390232,0,1444.1297098479567,0
20050115.mcH,2020-05-01T14:00:01Z,-1.0999,2.70409,158.513,NA,33.4581,160,0,0,0,NA,0,1444.507,0,33.45803602444008,0,1444.3458124470214,0
20050117.mcH,2020-05-01T16:00:01Z,-1.2084,2.69173,158.05,NA,33.4105,160,0,0,0,NA,0,1443.921,0,33.41052641028525,0,1443.7584489513085,0
20050119.mcH,2020-05-01T18:00:01Z,-1.2658,2.68318,157.696,NA,33.3578,160,0,0,0,NA,0,1443.57,0,33.3577431645217,0,1443.407917597148,0
20050121.mcH,2020-05-01T20:00:01Z,-1.2738,2.68109,157.666,NA,33.3381,160,0,0,0,NA,0,1443.505,0,33.338056109906475,0,1443.3426363295712,0
20050123.mcH,2020-05-01T22:00:01Z,-1.186,2.69279,157.898,NA,33.4002,160,0,0,0,NA,0,1444.011,0,33.40014201574211,0,1443.8485167131212,0
20050201.mcH,2020-05-02T00:00:01Z,-1.2122,2.68919,158.072,NA,33.3801,160,0,0,0,NA,0,1443.862,0,33.38002265474777,0,1443.6994245709582,0
20050203.mcH,2020-05-02T02:00:01Z,-1.2015,2.69045,157.975,NA,33.3853,160,0,0,0,NA,0,1443.918,0,33.385386535712506,0,1443.7560453608405,0
20050205.mcH,2020-05-02T04:00:01Z,-1.1796,2.69391,157.664,NA,33.4085,160,0,0,0,NA,0,1444.049,0,33.40845493582303,0,1443.886438766014,0
20050207.mcH,2020-05-02T06:00:01Z,-1.1651,2.69534,157.472,NA,33.4119,160,0,0,0,NA,0,1444.119,0,33.41194694464531,0,1443.9570172614829,0
20050209.mcH,2020-05-02T08:00:01Z,-1.1726,2.69435,157.696,NA,33.4066,160,0,0,0,NA,0,1444.08,0,33.406646074601895,0,1443.9177923203272,0
20050211.mcH,2020-05-02T10:00:01Z,-1.1765,2.6945,158.207,NA,33.4128,160,0,0,0,NA,0,1444.078,0,33.41272693033131,0,1443.9157020509474,0
20050213.mcH,2020-05-02T12:00:01Z,-1.1223,2.70143,158.652,NA,33.4466,160,0,0,0,NA,0,1444.388,0,33.44664353700823,0,1444.226303794843,0
20050215.mcH,2020-05-02T14:00:01Z,-1.1229,2.70157,158.68,NA,33.4492,160,0,0,0,NA,0,1444.389,0,33.44920451240128,0,1444.2273692331537,0
20050217.mcH,2020-05-02T16:00:01Z,-1.2133,2.69026,158.336,NA,33.3957,160,0,0,0,NA,0,1443.882,0,33.39571524335076,0,1443.7196821563975,0
20050219.mcH,2020-05-02T18:00:01Z,-1.2362,2.68814,157.825,NA,33.3926,160,0,0,0,NA,0,1443.761,0,33.39255880248739,0,1443.5981599017114,0
20050221.mcH,2020-05-02T20:00:01Z,-1.2894,2.68119,157.528,NA,33.3569,160,0,0,0,NA,0,1443.454,0,33.35689215488068,0,1443.291552108119,0
20050223.mcH,2020-05-02T22:00:01Z,-1.1782,2.69433,157.606,NA,33.4127,160,0,0,0,NA,0,1444.06,0,33.412667518816164,0,1443.897863722275,0
20050301.mcH,2020-05-03T00:00:01Z,-1.1761,2.69292,157.915,NA,33.391,160,0,0,0,NA,0,1444.045,0,33.39088049351826,0,1443.8833401920288,0
20050303.mcH,2020-05-03T02:00:01Z,-1.1598,2.696,158.115,NA,33.4147,160,0,0,0,NA,0,1444.158,0,33.41465973472938,0,1443.996231935939,0
20050305.mcH,2020-05-03T04:00:01Z,-1.1581,2.6967,157.936,NA,33.4224,160,0,0,0,NA,0,1444.174,0,33.422431750538045,0,1444.0119467210657,0
20050307.mcH,2020-05-03T06:00:01Z,-1.1689,2.69571,157.56,NA,33.4213,160,0,0,0,NA,0,1444.115,0,33.42117964960681,0,1443.9528615875322,0
20050309.mcH,2020-05-03T08:00:01Z,-1.1681,2.6954,157.418,NA,33.4162,160,0,0,0,NA,0,1444.109,0,33.416141823000096,0,1443.9475622123596,0
20050311.mcH,2020-05-03T10:00:01Z,-1.1497,2.69765,157.747,NA,33.4262,160,0,0,0,NA,0,1444.216,0,33.42615566995014,0,1444.0538634878787,0
20050313.mcH,2020-05-03T12:00:01Z,-1.1264,2.70068,158.329,NA,33.4411,160,0,0,0,NA,0,1444.356,0,33.44118028468577,0,1444.1942444972296,0
20050315.mcH,2020-05-03T14:00:01Z,-1.1279,2.7009,158.68,NA,33.4456,160,0,0,0,NA,0,1444.361,0,33.44563785525214,0,1444.1988002273463,0
20050317.mcH,2020-05-03T16:00:01Z,-1.1806,2.69492,158.533,NA,33.4228,160,0,0,0,NA,0,1444.077,0,33.422833738105915,0,1443.9151302912612,0
20050319.mcH,2020-05-03T18:00:01Z,-1.1703,2.69612,158.001,NA,33.4281,160,0,0,0,NA,0,1444.124,0,33.42806903110546,0,1443.9626268755326,0
20050321.mcH,2020-05-03T20:00:01Z,-1.307,2.68026,157.459,NA,33.3638,160,0,0,0,NA,0,1443.379,0,33.3638127395331,0,1443.215873354516,0
20050323.mcH,2020-05-03T22:00:01Z,-1.2185,2.68972,157.359,NA,33.3947,160,0,0,0,NA,0,1443.84,0,33.39472610072578,0,1443.677866006636,0
20050401.mcH,2020-05-04T00:00:01Z,-1.2001,2.69198,157.728,NA,33.4049,160,0,0,0,NA,0,1443.947,0,33.404889309754324,0,1443.7851296777683,0
20050403.mcH,2020-05-04T02:00:01Z,-1.1751,2.694,158.225,NA,33.4044,160,0,0,0,NA,0,1444.073,0,33.40432699463875,0,1443.9112817395358,0
20050405.mcH,2020-05-04T04:00:01Z,-1.1577,2.69597,158.323,NA,33.4118,160,0,0,0,NA,0,1444.168,0,33.41178346104549,0,1444.00567004682,0
20050407.mcH,2020-05-04T06:00:01Z,-1.1132,2.70189,157.907,NA,33.4433,160,0,0,0,NA,0,1444.414,0,33.4432331997488,0,1444.2529067817852,0
20050409.mcH,2020-05-04T08:00:01Z,-1.1432,2.69854,157.429,NA,33.4313,160,0,0,0,NA,0,1444.248,0,33.43125422754965,0,1444.086527604224,0
20050411.mcH,2020-05-04T10:00:01Z,-1.1228,2.70056,157.43,NA,33.436,160,0,0,0,NA,0,1444.351,0,33.436082943281384,0,1444.1899750229995,0
20050413.mcH,2020-05-04T12:00:01Z,-1.1039,2.70296,157.986,NA,33.4474,160,0,0,0,NA,0,1444.466,0,33.44741194732785,0,1444.3039774531933,0
